functional group,A,A_OS,A',A'_OS,A_HOMO-,A_HOMO+,A_IE-,A_IE+,A_LUMO-,A_LUMO+,A_X-,A_X+,A_Z_radii-,A_Z_radii+,A_e_affin-,A_e_affin+,Bi,B_OS,B',B'_OS,B_HOMO-,B_HOMO+,B_IE-,B_IE+,B_LUMO-,B_LUMO+,B_X-,B_X+,B_Z_radii-,B_Z_radii+,B_e_affin-,B_e_affin+,Insulator,PBE band gap,μ,μĀ,μ𝐵 ̅,stable,t
TlCsPtTaO6,Tl,3,Cs,1,0.129,-2.238,106.799999999999,482.5,0.0804999999999999,-0.6415,0.415,1.205,1.03749999999999,3.2725,7.31,38.19,Pt,5,Ta,0.8125,0.8125,-4.4645,53.55,814.849999999999,1.427,-2.11899999999999,0.389999999999999,1.89,0.0449999999999999,2.745,87.15,118.15,0,0.0552999999999999,0.46071,0.23929,0.05357,1,1.0183
TlCsSbScO6,Tl,3,Cs,1,0.129,-2.238,106.799999999999,482.5,0.0804999999999999,-0.6415,0.415,1.205,1.03749999999999,3.2725,7.31,38.19,Sb,5,Sc,0.7685,0.7685,-4.0585,101.35,732.35,1.3155,-1.8715,0.344999999999999,1.705,0.4925,2.2575,41.45,59.55,0,0.0,0.48036,0.23929,0.05179,1,1.00479
TlCsSbTmO6,Tl,3,Cs,1,0.129,-2.238,106.799999999999,482.5,0.0804999999999999,-0.6415,0.415,1.205,1.03749999999999,3.2725,7.31,38.19,Sb,5,Tm,1.3925,1.3925,-3.4345,118.7,715.0,0.682999999999999,-1.23899999999999,0.399999999999999,1.65,0.9175,2.6825,1.0,100.0,0,0.0,0.52857,0.23929,0.1,1,0.9731
TlCsSbYO6,Tl,3,Cs,1,0.129,-2.238,106.799999999999,482.5,0.0804999999999999,-0.6415,0.415,1.205,1.03749999999999,3.2725,7.31,38.19,Sb,5,Y,1.1325,1.1325,-3.69449999999999,109.05,724.65,0.938,-1.494,0.414999999999999,1.63499999999999,0.5875,2.3525,35.7,65.3,0,0.0,0.53571,0.23929,0.10714,1,0.96857
TlCsTaBiO6,Tl,3,Cs,1,0.129,-2.238,106.799999999999,482.5,0.0804999999999999,-0.6415,0.415,1.205,1.03749999999999,3.2725,7.31,38.19,Ta,5,Bi,0.459,0.459,-4.111,29.0,732.3,1.42899999999999,-2.117,0.26,1.76,0.396499999999999,2.3935,30.15,61.15,0,0.0301999999999997,0.59643,0.23929,0.13929,1,0.93174
TlCsTaPrO6,Tl,3,Cs,1,0.129,-2.238,106.799999999999,482.5,0.0804999999999999,-0.6415,0.415,1.205,1.03749999999999,3.2725,7.31,38.19,Ta,5,Pr,0.2985,0.2985,-3.3535,119.149999999999,642.15,0.2945,-3.2515,0.185,1.315,0.845,3.635,10.2305,20.7695,0,0.0,0.58214,0.23929,0.125,1,0.94015
TlCsTaScO6,Tl,3,Cs,1,0.129,-2.238,106.799999999999,482.5,0.0804999999999999,-0.6415,0.415,1.205,1.03749999999999,3.2725,7.31,38.19,Ta,5,Sc,0.181,0.181,-3.471,65.1499999999999,696.15,0.1795,-3.3665,0.0699999999999999,1.43,0.02,2.77,6.44999999999999,24.55,0,0.0,0.49464,0.23929,0.0375,1,0.99519
TlCsTaTeO6,Tl,3,Cs,1,0.129,-2.238,106.799999999999,482.5,0.0804999999999999,-0.6415,0.415,1.205,1.03749999999999,3.2725,7.31,38.19,Ta,4,Te,1.15,1.15,-4.802,53.95,815.25,1.49299999999999,-2.053,0.3,1.8,0.56,2.23,79.6,110.6,0,0.0320999999999997,0.58929,0.23929,0.10357,1,0.93592
TlCsTaTiO6,Tl,3,Cs,1,0.129,-2.238,106.799999999999,482.5,0.0804999999999999,-0.6415,0.415,1.205,1.03749999999999,3.2725,7.31,38.19,Ta,4,Ti,0.358,0.358,-4.01,51.6499999999999,709.65,0.3405,-3.8865,0.02,1.52,0.104999999999999,2.685,11.7,19.3,0,0.00550000000000006,0.45893,0.23929,0.02679,1,1.01955
TlCsTaYO6,Tl,3,Cs,1,0.129,-2.238,106.799999999999,482.5,0.0804999999999999,-0.6415,0.415,1.205,1.03749999999999,3.2725,7.31,38.19,Ta,5,Y,0.545,0.545,-3.107,72.8499999999999,688.45,0.556999999999999,-2.989,0.14,1.35999999999999,0.0749999999999999,2.865,0.699999999999999,30.3,0,0.0,0.55,0.23929,0.09286,1,0.95964
TlCsTiTeO6,Tl,3,Cs,1,0.129,-2.238,106.799999999999,482.5,0.0804999999999999,-0.6415,0.415,1.205,1.03749999999999,3.2725,7.31,38.19,Ti,4,Te,0.791999999999999,0.791999999999999,-5.16,105.6,763.6,1.8335,-2.3935,0.28,1.82,0.455,2.125,91.3,98.8999999999999,0,0.0,0.5625,0.23929,0.13036,1,0.95197
TlCsVGdO6,Tl,3,Cs,1,0.129,-2.238,106.799999999999,482.5,0.0804999999999999,-0.6415,0.415,1.205,1.03749999999999,3.2725,7.31,38.19,V,5,Gd,1.1505,1.1505,-3.3185,28.9499999999999,621.349999999999,1.4195,-2.9425,0.214999999999999,1.415,0.74,3.17,18.74,31.96,0,0.0,0.52786,0.23929,0.14214,1,0.97355
TlCsVTmO6,Tl,3,Cs,1,0.129,-2.238,106.799999999999,482.5,0.0804999999999999,-0.6415,0.415,1.205,1.03749999999999,3.2725,7.31,38.19,V,5,Tm,1.2135,1.2135,-3.2555,27.0,623.3,1.22,-3.142,0.189999999999999,1.44,0.585,3.015,24.15,74.85,0,0.0,0.50714,0.23929,0.12143,1,0.98693
TlCsWAlO6,Tl,3,Cs,1,0.129,-2.238,106.799999999999,482.5,0.0804999999999999,-0.6415,0.415,1.205,1.03749999999999,3.2725,7.31,38.19,W,5,Al,0.897999999999999,0.897999999999999,-3.609,96.1999999999999,673.8,1.982,-2.426,0.374999999999999,1.98499999999999,0.529999999999999,2.205,17.2999999999999,61.3,0,0.0,0.4125,0.23929,0.03036,1,1.05306
TlCsZrSnO6,Tl,3,Cs,1,0.129,-2.238,106.799999999999,482.5,0.0804999999999999,-0.6415,0.415,1.205,1.03749999999999,3.2725,7.31,38.19,Zr,4,Sn,0.0124999999999999,0.0124999999999999,-3.6805,24.3,684.3,1.484,-2.024,0.314999999999999,1.645,0.4725,2.3525,33.099,74.199,0,0.00199999999999977,0.50357,0.23929,0.01071,1,0.98928
TlCsZrTiO6,Tl,3,Cs,1,0.129,-2.238,106.799999999999,482.5,0.0804999999999999,-0.6415,0.415,1.205,1.03749999999999,3.2725,7.31,38.19,Zr,4,Ti,0.35,0.35,-4.018,1.0,659.0,0.3595,-3.8675,0.104999999999999,1.435,0.1225,2.7025,16.75,24.35,0,0.0,0.47321,0.23929,0.04107,1,1.00966
TlCsZrVO6,Tl,3,Cs,1,0.129,-2.238,106.799999999999,482.5,0.0804999999999999,-0.6415,0.415,1.205,1.03749999999999,3.2725,7.31,38.19,Zr,4,V,0.4005,0.4005,-4.0685,4.85000000000002,655.15,0.427,-3.935,0.149999999999999,1.48,0.1975,2.6275,4.8,45.9,0,0.0361000000000002,0.46429,0.23929,0.05,1,1.01582
TlCuWGaO6,Tl,3,Cu,2,1.123,-3.49,78.05,667.349999999999,0.0654999999999999,-0.6265,0.139999999999999,1.76,0.0974999999999999,2.1375,43.81,74.69,W,4,Ga,0.964999999999999,0.964999999999999,-3.542,95.6,674.4,1.9575,-2.4505,0.274999999999999,2.085,0.519999999999999,2.215,24.2999999999999,54.3,0,0.0518999999999998,0.45714,0.0,0.01429,1,0.90468
TlDyCr2O6,Tl,3,Dy,3,0.07,-2.437,8.54999999999995,580.75,0.843,-1.404,0.2,1.42,0.7175,2.95249999999999,1.54,32.42,Cr,3,Cr,0.0,0.0,-4.417,0.0,652.8,0.0,-4.352,0.0,1.66,0.0,2.44,0.0,64.3,0,0.0,0.43929,0.01571,0.0,1,0.92363
TlErCr2O6,Tl,3,Er,3,0.1085,-2.25849999999999,0.349999999999965,588.95,0.792999999999999,-1.35399999999999,0.19,1.43,0.6975,2.9325,0.389999999999998,30.49,Cr,3,Cr,0.0,0.0,-4.417,0.0,652.8,0.0,-4.352,0.0,1.66,0.0,2.44,0.0,64.3,0,0.0,0.43929,0.00857,0.0,1,0.92012
TlErO3,Tl,3,Tl,3,0.0,-2.367,0.0,589.3,0.0,-0.561,0.0,1.62,0.0,2.235,0.0,30.88,Er,3,Er,0.0,0.0,-2.15,0.0,588.6,0.0,-2.147,0.0,1.24,0.0,3.63,0.0,30.1,0,0.0,0.63571,0.0,0.0,0,0.80592
TlEuCr2O6,Tl,3,Eu,3,0.183999999999999,-2.551,21.0999999999999,568.2,0.4995,-1.0605,0.21,1.41,0.8525,3.0875,9.84,21.04,Cr,3,Cr,0.0,0.0,-4.417,0.0,652.8,0.0,-4.352,0.0,1.66,0.0,2.44,0.0,64.3,0,0.0,0.43929,0.02964,0.0,1,0.93047
TlEuWAlO6,Tl,3,Eu,2,0.183999999999999,-2.551,21.0999999999999,568.2,0.4995,-1.0605,0.21,1.41,0.8525,3.0875,9.84,21.04,W,4,Al,0.897999999999999,0.897999999999999,-3.609,96.1999999999999,673.8,1.982,-2.426,0.374999999999999,1.98499999999999,0.529999999999999,2.205,17.2999999999999,61.3,0,0.00499999999999989,0.42679,0.08214,0.04464,1,0.96464
TlEuWMgO6,Tl,3,Eu,2,0.183999999999999,-2.551,21.0999999999999,568.2,0.4995,-1.0605,0.21,1.41,0.8525,3.0875,9.84,21.04,W,5,Mg,0.0995000000000003,0.0995000000000003,-4.6065,16.1499999999999,753.85,1.54,-2.868,0.524999999999999,1.835,0.3525,2.3825,59.3,19.2999999999999,0,0.0,0.47857,0.08214,0.03571,1,0.93085
TlFeO3,Tl,3,Tl,3,0.0,-2.367,0.0,589.3,0.0,-0.561,0.0,1.62,0.0,2.235,0.0,30.88,Fe,3,Fe,0.0,0.0,-4.434,0.0,759.3,0.0,-0.943,0.0,1.83,0.0,2.11,0.0,15.7,0,0.0,0.46071,0.0,0.0,1,0.90247
TlGaO3,Tl,3,Tl,3,0.0,-2.367,0.0,589.3,0.0,-0.561,0.0,1.62,0.0,2.235,0.0,30.88,Ga,3,Ga,0.0,0.0,-2.577,0.0,578.8,0.0,-0.493,0.0,1.81,0.0,1.695,0.0,30.0,0,0.0,0.44286,0.0,0.0,0,0.91364
TlGdCr2O6,Tl,3,Gd,3,0.0994999999999999,-2.2675,1.55000000000001,590.849999999999,0.480999999999999,-1.042,0.21,1.41,0.8375,3.0725,8.82999999999999,22.05,Cr,3,Cr,0.0,0.0,-4.417,0.0,652.8,0.0,-4.352,0.0,1.66,0.0,2.44,0.0,64.3,0,0.0,0.43929,0.02357,0.0,1,0.92749
TlHgAuTiO6,Tl,3,Hg,1,2.224,-4.591,208.85,798.15,0.2405,-0.8015,0.189999999999999,1.81,0.0875000000000001,2.3225,39.44,-8.56,Au,5,Ti,0.695999999999999,0.695999999999999,-5.064,116.05,774.05,1.7315,-2.4955,0.5,2.04,0.04,2.62,107.6,115.2,0,0.0,0.44286,0.15,0.03571,1,0.98715
TlHgMoMgO6,Tl,3,Hg,2,2.224,-4.591,208.85,798.15,0.2405,-0.8015,0.189999999999999,1.81,0.0875000000000001,2.3225,39.44,-8.56,Mo,5,Mg,0.236,0.236,-4.47,26.4,711.3,1.37549999999999,-2.7035,0.425,1.735,0.345,2.375,56.0,16.0,0,0.0,0.475,0.06071,0.03929,1,0.92283
TlHgReAuO6,Tl,3,Hg,1,2.224,-4.591,208.85,798.15,0.2405,-0.8015,0.189999999999999,1.81,0.0875000000000001,2.3225,39.44,-8.56,Re,5,Au,0.187999999999999,0.187999999999999,-5.572,64.9,825.2,2.2955,-3.0595,0.32,2.21999999999999,0.01,2.67,108.4865,114.3135,0,0.0640999999999998,0.51071,0.15,0.09643,1,0.94281
TlHgTiTeO6,Tl,3,Hg,1,2.224,-4.591,208.85,798.15,0.2405,-0.8015,0.189999999999999,1.81,0.0875000000000001,2.3225,39.44,-8.56,Ti,4,Te,0.791999999999999,0.791999999999999,-5.16,105.6,763.6,1.8335,-2.3935,0.28,1.82,0.455,2.125,91.3,98.8999999999999,0,0.0,0.5625,0.15,0.13036,1,0.91156
TlHoCr2O6,Tl,3,Ho,3,0.0529999999999999,-2.314,4.25,585.05,0.845499999999999,-1.40649999999999,0.195,1.425,0.7075,2.9425,0.865,31.7449999999999,Cr,3,Cr,0.0,0.0,-4.417,0.0,652.8,0.0,-4.352,0.0,1.66,0.0,2.44,0.0,64.3,0,0.0,0.43929,0.00857,0.0,1,0.92012
TlInO3,Tl,3,Tl,3,0.0,-2.367,0.0,589.3,0.0,-0.561,0.0,1.62,0.0,2.235,0.0,30.88,In,3,In,0.0,0.0,-2.516,0.0,558.3,0.0,-0.492,0.0,1.78,0.0,2.05,0.0,37.043,0,0.0,0.57143,0.0,0.0,0,0.83889
TlIO3,Tl,1,Tl,1,0.0,-2.367,0.0,589.3,0.0,-0.561,0.0,1.62,0.0,2.235,0.0,30.88,I,5,I,0.0,0.0,-7.084,0.0,1008.4,0.0,-0.556,0.0,2.66,0.0,1.585,0.0,295.2,0,0.0831,0.67857,0.0,0.0,0,0.93278
TlIrO3,Tl,1,Tl,1,0.0,-2.367,0.0,589.3,0.0,-0.561,0.0,1.62,0.0,2.235,0.0,30.88,Ir,5,Ir,0.0,0.0,-5.659,0.0,878.0,0.0,-0.955,0.0,2.2,0.0,2.628,0.0,151.0,0,0.0,0.40714,0.0,0.0,0,1.11271
TlKAuTaO6,Tl,3,K,1,0.0184999999999999,-2.3485,85.2499999999999,504.049999999999,0.115999999999999,-0.677,0.4,1.22,0.7275,2.9625,8.76,39.64,Au,5,Ta,1.05399999999999,1.05399999999999,-4.70599999999999,64.4,825.7,1.391,-2.155,0.52,2.02,0.0649999999999999,2.725,95.9,126.9,0,0.0,0.46071,0.15357,0.05357,1,0.97681
TlKAuTiO6,Tl,3,K,1,0.0184999999999999,-2.3485,85.2499999999999,504.049999999999,0.115999999999999,-0.677,0.4,1.22,0.7275,2.9625,8.76,39.64,Au,5,Ti,0.695999999999999,0.695999999999999,-5.064,116.05,774.05,1.7315,-2.4955,0.5,2.04,0.04,2.62,107.6,115.2,0,0.0343,0.44286,0.15357,0.03571,1,0.9889
TlKHfTiO6,Tl,3,K,1,0.0184999999999999,-2.3485,85.2499999999999,504.049999999999,0.115999999999999,-0.677,0.4,1.22,0.7275,2.9625,8.76,39.64,Hf,4,Ti,0.795,0.795,-3.573,8.69999999999998,666.7,0.7265,-3.5005,0.12,1.42,0.165,2.745,4.7,12.3,0,0.0,0.46964,0.15357,0.0375,1,0.97088
TlKPtTaO6,Tl,3,K,1,0.0184999999999999,-2.3485,85.2499999999999,504.049999999999,0.115999999999999,-0.677,0.4,1.22,0.7275,2.9625,8.76,39.64,Pt,5,Ta,0.8125,0.8125,-4.4645,53.55,814.849999999999,1.427,-2.11899999999999,0.389999999999999,1.89,0.0449999999999999,2.745,87.15,118.15,0,0.0361000000000002,0.46071,0.15357,0.05357,1,0.97681
TlKTaPrO6,Tl,3,K,1,0.0184999999999999,-2.3485,85.2499999999999,504.049999999999,0.115999999999999,-0.677,0.4,1.22,0.7275,2.9625,8.76,39.64,Ta,5,Pr,0.2985,0.2985,-3.3535,119.149999999999,642.15,0.2945,-3.2515,0.185,1.315,0.845,3.635,10.2305,20.7695,0,0.0,0.58214,0.15357,0.125,1,0.90184
TlKTaScO6,Tl,3,K,1,0.0184999999999999,-2.3485,85.2499999999999,504.049999999999,0.115999999999999,-0.677,0.4,1.22,0.7275,2.9625,8.76,39.64,Ta,5,Sc,0.181,0.181,-3.471,65.1499999999999,696.15,0.1795,-3.3665,0.0699999999999999,1.43,0.02,2.77,6.44999999999999,24.55,0,0.00139999999999984,0.49464,0.15357,0.0375,1,0.95464
TlKTaTmO6,Tl,3,K,1,0.0184999999999999,-2.3485,85.2499999999999,504.049999999999,0.115999999999999,-0.677,0.4,1.22,0.7275,2.9625,8.76,39.64,Ta,5,Tm,0.805,0.805,-2.847,82.5,678.8,0.811999999999999,-2.734,0.125,1.375,0.405,3.195,34.0,65.0,0,0.0,0.54286,0.15357,0.08571,1,0.9248
TlKTaYO6,Tl,3,K,1,0.0184999999999999,-2.3485,85.2499999999999,504.049999999999,0.115999999999999,-0.677,0.4,1.22,0.7275,2.9625,8.76,39.64,Ta,5,Y,0.545,0.545,-3.107,72.8499999999999,688.45,0.556999999999999,-2.989,0.14,1.35999999999999,0.0749999999999999,2.865,0.699999999999999,30.3,0,0.0,0.55,0.15357,0.09286,1,0.92054
TlLiPtTaO6,Tl,3,Li,1,0.2535,-2.6205,34.5499999999999,554.75,0.2645,-0.8255,0.32,1.3,0.312499999999999,1.92249999999999,14.36,45.24,Pt,5,Ta,0.8125,0.8125,-4.4645,53.55,814.849999999999,1.427,-2.11899999999999,0.389999999999999,1.89,0.0449999999999999,2.745,87.15,118.15,0,0.0262000000000002,0.46071,0.01429,0.05357,1,0.90938
TlLuCr2O6,Tl,3,Lu,3,0.274499999999999,-2.0925,32.8999999999999,556.4,0.5685,-1.1295,0.175,1.445,0.5675,2.8025,3.92,26.96,Cr,3,Cr,0.0,0.0,-4.417,0.0,652.8,0.0,-4.352,0.0,1.66,0.0,2.44,0.0,64.3,0,0.0,0.43929,0.0025,0.0,1,0.91468
TlLuSeMgO6,Tl,3,Lu,3,0.274499999999999,-2.0925,32.8999999999999,556.4,0.5685,-1.1295,0.175,1.445,0.5675,2.8025,3.92,26.96,Se,4,Mg,0.901999999999999,0.901999999999999,-5.608,101.599999999999,839.3,0.4035,-0.9245,0.619999999999999,1.93,0.372499999999999,1.65749999999999,117.5,77.5,0,0.2236,0.43571,0.0025,0.07857,1,0.91695
TlMnWAlO6,Tl,3,Mn,2,1.0385,-3.4055,64.05,653.349999999999,0.249999999999999,-0.810999999999999,0.035,1.585,0.00749999999999984,2.2275,40.44,-9.56,W,4,Al,0.897999999999999,0.897999999999999,-3.609,96.1999999999999,673.8,1.982,-2.426,0.374999999999999,1.98499999999999,0.529999999999999,2.205,17.2999999999999,61.3,0,0.2183,0.42679,0.01786,0.04464,1,0.93278
TlMoO3,Tl,3,Tl,3,0.0,-2.367,0.0,589.3,0.0,-0.561,0.0,1.62,0.0,2.235,0.0,30.88,Mo,3,Mo,0.0,0.0,-4.234,0.0,684.9,0.0,-4.079,0.0,2.16,0.0,2.72,0.0,72.0,0,0.1482,0.49286,0.0,0.0,1,0.88304
TlNaAuTiO6,Tl,3,Na,1,0.189999999999999,-2.557,46.7499999999999,542.55,0.0854999999999999,-0.6465,0.345,1.275,0.2075,2.4425,11.01,41.89,Au,5,Ti,0.695999999999999,0.695999999999999,-5.064,116.05,774.05,1.7315,-2.4955,0.5,2.04,0.04,2.62,107.6,115.2,0,0.0144999999999999,0.44286,0.06429,0.03571,1,0.94514
TlNaPtTaO6,Tl,3,Na,1,0.189999999999999,-2.557,46.7499999999999,542.55,0.0854999999999999,-0.6465,0.345,1.275,0.2075,2.4425,11.01,41.89,Pt,5,Ta,0.8125,0.8125,-4.4645,53.55,814.849999999999,1.427,-2.11899999999999,0.389999999999999,1.89,0.0449999999999999,2.745,87.15,118.15,0,0.0312000000000001,0.46071,0.06429,0.05357,1,0.93359
TlNdCr2O6,Tl,3,Nd,3,0.3065,-2.67349999999999,29.7999999999999,559.5,1.1595,-1.7205,0.24,1.38,0.8775,3.1125,10.7399999999999,20.14,Cr,3,Cr,0.0,0.0,-4.417,0.0,652.8,0.0,-4.352,0.0,1.66,0.0,2.44,0.0,64.3,0,0.0,0.43929,0.04179,0.0,1,0.93643
TlNdMnInO6,Tl,3,Nd,2,0.3065,-2.67349999999999,29.7999999999999,559.5,1.1595,-1.7205,0.24,1.38,0.8775,3.1125,10.7399999999999,20.14,Mn,4,In,0.964,0.964,-3.48,79.55,637.849999999999,0.2845,-0.7765,0.114999999999999,1.665,0.0850000000000001,2.135,43.5215,-6.4785,0,0.0,0.475,0.11429,0.09643,1,0.94852
TlNiO3,Tl,3,Tl,3,0.0,-2.367,0.0,589.3,0.0,-0.561,0.0,1.62,0.0,2.235,0.0,30.88,Ni,3,Ni,0.0,0.0,-4.458,0.0,736.7,0.0,-0.747,0.0,1.91,0.0,2.18,0.0,112.0,0,0.0,0.42857,0.0,0.0,1,0.92277
TlNiWAlO6,Tl,3,Ni,2,1.0455,-3.4125,73.7,663.0,0.0929999999999999,-0.654,0.144999999999999,1.765,0.0274999999999998,2.2075,40.56,71.44,W,4,Al,0.897999999999999,0.897999999999999,-3.609,96.1999999999999,673.8,1.982,-2.426,0.374999999999999,1.98499999999999,0.529999999999999,2.205,17.2999999999999,61.3,0,0.0,0.42679,0.025,0.04464,1,0.91154
TlPbAuCdO6,Tl,3,Pb,2,0.5645,-2.93149999999999,63.1,652.4,0.0404999999999999,-0.6015,0.355,1.975,0.0725,2.16249999999999,2.11,32.99,Au,5,Cd,0.0504999999999999,0.0504999999999999,-5.7095,11.1999999999999,878.9,0.2085,-0.9725,0.425,2.115,0.2225,2.4375,145.4,77.4,0,0.0,0.54286,0.1,0.13571,1,0.90025
TlPbMoMgO6,Tl,3,Pb,2,0.5645,-2.93149999999999,63.1,652.4,0.0404999999999999,-0.6015,0.355,1.975,0.0725,2.16249999999999,2.11,32.99,Mo,5,Mg,0.236,0.236,-4.47,26.4,711.3,1.37549999999999,-2.7035,0.425,1.735,0.345,2.375,56.0,16.0,0,0.0,0.475,0.1,0.03929,1,0.94167
TlPbReAuO6,Tl,3,Pb,2,0.5645,-2.93149999999999,63.1,652.4,0.0404999999999999,-0.6015,0.355,1.975,0.0725,2.16249999999999,2.11,32.99,Re,4,Au,0.187999999999999,0.187999999999999,-5.572,64.9,825.2,2.2955,-3.0595,0.32,2.21999999999999,0.01,2.67,108.4865,114.3135,0,0.0126999999999997,0.52857,0.1,0.07857,1,0.90867
TlPdO3,Tl,3,Tl,3,0.0,-2.367,0.0,589.3,0.0,-0.561,0.0,1.62,0.0,2.235,0.0,30.88,Pd,3,Pd,0.0,0.0,-4.022,0.0,804.7,0.0,-3.348,0.0,2.2,0.0,2.45,0.0,53.7,0,0.0,0.54286,0.0,0.0,0,0.85442
TlPdReAuO6,Tl,3,Pd,2,0.8275,-3.1945,107.7,697.0,1.3935,-1.9545,0.29,1.91,0.1075,2.3425,11.41,42.29,Re,4,Au,0.187999999999999,0.187999999999999,-5.572,64.9,825.2,2.2955,-3.0595,0.32,2.21999999999999,0.01,2.67,108.4865,114.3135,0,0.0,0.52857,0.11071,0.07857,1,0.91362
TlPmCr2O6,Tl,3,Pm,3,0.262499999999999,-2.6295,26.8999999999999,562.4,1.1165,-1.6775,0.245,1.375,0.8775,3.1125,9.215,21.665,Cr,3,Cr,0.0,0.0,-4.417,0.0,652.8,0.0,-4.352,0.0,1.66,0.0,2.44,0.0,64.3,0,0.0,0.43929,0.03857,0.0,1,0.93485
TlPtO3,Tl,1,Tl,1,0.0,-2.367,0.0,589.3,0.0,-0.561,0.0,1.62,0.0,2.235,0.0,30.88,Pt,5,Pt,0.0,0.0,-5.277,0.0,868.4,0.0,-0.692,0.0,2.28,0.0,2.7,0.0,205.3,0,0.0,0.40714,0.0,0.0,0,1.11271
TlRbAuScO6,Tl,3,Rb,1,0.0605,-2.30649999999999,93.1499999999999,496.15,0.0864999999999999,-0.6475,0.4,1.22,0.932499999999999,3.16749999999999,8.01,38.89,Au,5,Sc,1.23499999999999,1.23499999999999,-4.525,129.55,760.55,1.2115,-1.97549999999999,0.59,1.95,0.0449999999999999,2.705,102.35,120.45,0,0.0,0.46964,0.18214,0.0625,1,0.98462
TlRbAuTaO6,Tl,3,Rb,1,0.0605,-2.30649999999999,93.1499999999999,496.15,0.0864999999999999,-0.6475,0.4,1.22,0.932499999999999,3.16749999999999,8.01,38.89,Au,5,Ta,1.05399999999999,1.05399999999999,-4.70599999999999,64.4,825.7,1.391,-2.155,0.52,2.02,0.0649999999999999,2.725,95.9,126.9,0,0.0,0.46071,0.18214,0.05357,1,0.99064
TlRbAuTiO6,Tl,3,Rb,1,0.0605,-2.30649999999999,93.1499999999999,496.15,0.0864999999999999,-0.6475,0.4,1.22,0.932499999999999,3.16749999999999,8.01,38.89,Au,5,Ti,0.695999999999999,0.695999999999999,-5.064,116.05,774.05,1.7315,-2.4955,0.5,2.04,0.04,2.62,107.6,115.2,0,0.0,0.44286,0.18214,0.03571,1,1.0029
TlRbBiYO6,Tl,3,Rb,1,0.0605,-2.30649999999999,93.1499999999999,496.15,0.0864999999999999,-0.6475,0.4,1.22,0.932499999999999,3.16749999999999,8.01,38.89,Bi,5,Y,1.004,1.004,-3.566,43.8499999999999,659.45,0.872,-1.56,0.4,1.62,0.471499999999999,2.4685,30.8499999999999,60.45,0,0.0,0.59286,0.18214,0.05,1,0.90846
TlRbHfTeO6,Tl,3,Rb,1,0.0605,-2.30649999999999,93.1499999999999,496.15,0.0864999999999999,-0.6475,0.4,1.22,0.932499999999999,3.16749999999999,8.01,38.89,Hf,4,Te,1.587,1.587,-4.365,96.9,772.3,1.107,-1.667,0.4,1.7,0.62,2.29,86.6,103.6,1,0.606099999999999,0.6,0.18214,0.09286,1,0.9044
TlRbHfTiO6,Tl,3,Rb,1,0.0605,-2.30649999999999,93.1499999999999,496.15,0.0864999999999999,-0.6475,0.4,1.22,0.932499999999999,3.16749999999999,8.01,38.89,Hf,4,Ti,0.795,0.795,-3.573,8.69999999999998,666.7,0.7265,-3.5005,0.12,1.42,0.165,2.745,4.7,12.3,0,0.0,0.46964,0.18214,0.0375,1,0.98462
TlRbHfZrO6,Tl,3,Rb,1,0.0605,-2.30649999999999,93.1499999999999,496.15,0.0864999999999999,-0.6475,0.4,1.22,0.932499999999999,3.16749999999999,8.01,38.89,Hf,4,Zr,0.445,0.445,-3.223,7.69999999999998,667.7,0.367,-3.141,0.015,1.315,0.0424999999999999,2.8675,12.05,29.05,0,0.0,0.51071,0.18214,0.00357,1,0.95785
TlRbNbInO6,Tl,3,Rb,1,0.0605,-2.30649999999999,93.1499999999999,496.15,0.0864999999999999,-0.6475,0.4,1.22,0.932499999999999,3.16749999999999,8.01,38.89,Nb,5,In,1.0505,1.0505,-3.5665,52.75,611.05,2.01,-2.502,0.0899999999999999,1.69,0.355,2.405,24.5785,61.6215,0,0.0,0.51429,0.18214,0.05714,1,0.95559
TlRbNbYO6,Tl,3,Rb,1,0.0605,-2.30649999999999,93.1499999999999,496.15,0.0864999999999999,-0.6475,0.4,1.22,0.932499999999999,3.16749999999999,8.01,38.89,Nb,5,Y,1.0275,1.0275,-3.5895,24.0999999999999,639.7,1.03999999999999,-3.47199999999999,0.19,1.41,0.09,2.84999999999999,28.3,57.9,0,0.0,0.55,0.18214,0.09286,1,0.93358
TlRbPtTaO6,Tl,3,Rb,1,0.0605,-2.30649999999999,93.1499999999999,496.15,0.0864999999999999,-0.6475,0.4,1.22,0.932499999999999,3.16749999999999,8.01,38.89,Pt,5,Ta,0.8125,0.8125,-4.4645,53.55,814.849999999999,1.427,-2.11899999999999,0.389999999999999,1.89,0.0449999999999999,2.745,87.15,118.15,0,0.044,0.46071,0.18214,0.05357,1,0.99064
TlRbSbYO6,Tl,3,Rb,1,0.0605,-2.30649999999999,93.1499999999999,496.15,0.0864999999999999,-0.6475,0.4,1.22,0.932499999999999,3.16749999999999,8.01,38.89,Sb,5,Y,1.1325,1.1325,-3.69449999999999,109.05,724.65,0.938,-1.494,0.414999999999999,1.63499999999999,0.5875,2.3525,35.7,65.3,0,0.0,0.53571,0.18214,0.10714,1,0.94226
